round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,damage,timestamp,game_url
1,-27.630523681640625,152.23309326171875,-27.383546829223633,153.0396728515625,84.1555494920171,4726,0,2025-12-30T15:19:59.690450,https://www.geoguessr.com/duels/1b5a3836-cf21-4aeb-8b54-26b36ac2f00d
2,44.29963302612305,-76.53783416748047,43.80988693237305,-79.42654418945312,237.1679576558434,4265,0,2025-12-30T15:20:37.348872,https://www.geoguessr.com/duels/1b5a3836-cf21-4aeb-8b54-26b36ac2f00d
