round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,damage,timestamp,game_url
1,49.37060546875,17.0218505859375,45.04047393798828,19.43593406677246,514.7958586807098,3541,0,2025-12-30T19:16:44.277153,https://www.geoguessr.com/duels/727f93d6-ca0a-4823-96ad-659791e4b85e
2,47.10919952392578,17.586441040039062,69.83121490478516,21.9564208984375,2537.8016077814473,912,-1709,2025-12-30T19:17:08.717091,https://www.geoguessr.com/duels/727f93d6-ca0a-4823-96ad-659791e4b85e
3,44.0816535949707,20.985260009765625,44.93632888793945,4.560923099517822,1303.6325472143349,2087,-819,2025-12-30T19:17:35.820297,https://www.geoguessr.com/duels/727f93d6-ca0a-4823-96ad-659791e4b85e
4,53.37043380737305,16.926422119140625,55.79032897949219,37.683841705322266,1359.0352288260492,2010,0,2025-12-30T19:18:03.702079,https://www.geoguessr.com/duels/727f93d6-ca0a-4823-96ad-659791e4b85e
5,47.062767028808594,17.5599365234375,61.557579040527344,-6.817164421081543,2232.1974777584887,1120,-3472,2025-12-30T19:18:41.747588,https://www.geoguessr.com/duels/727f93d6-ca0a-4823-96ad-659791e4b85e
