round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,damage,timestamp,game_url,pano_id
1,41.42372512817383,20.196151733398438,41.922889709472656,21.931434631347656,154.44167620834992,4508,0,2026-01-04T15:42:37.984993,https://www.geoguessr.com/duels/60c3bbae-bf18-4f0f-bbdb-4c94601f535f,7aU0vDzsfgAmk1gmoHhfBQ
2,26.011770248413086,91.73394775390625,28.840517044067383,81.54357147216797,1053.3540101310853,2468,-2061,2026-01-04T15:43:01.339006,https://www.geoguessr.com/duels/60c3bbae-bf18-4f0f-bbdb-4c94601f535f,zCcgL6Z7YJoRsCekWd-CeQ
3,18.452255249023438,-69.83165740966797,18.414005279541016,-66.03541564941406,400.480358725036,3823,0,2026-01-04T15:43:31.039624,https://www.geoguessr.com/duels/60c3bbae-bf18-4f0f-bbdb-4c94601f535f,QxM0Rf7J3A05RYOmb83Yrw
4,45.978721618652344,16.583953857421875,46.48453140258789,16.027711868286133,70.6671968939288,4769,0,2026-01-04T15:44:07.792803,https://www.geoguessr.com/duels/60c3bbae-bf18-4f0f-bbdb-4c94601f535f,kyWGIH-cK2y2UYLI4kPwFg
5,0.2658264935016632,-79.08732604980469,-2.5600295066833496,-79.55138397216797,318.4270515443651,4039,0,2026-01-04T15:44:48.003569,https://www.geoguessr.com/duels/60c3bbae-bf18-4f0f-bbdb-4c94601f535f,Smk-FaZIKoGZd4xAL_scew
6,41.3800163269043,71.87310791015625,41.71147537231445,71.97618865966797,37.8417282294144,4875,0,2026-01-04T15:45:26.599002,https://www.geoguessr.com/duels/60c3bbae-bf18-4f0f-bbdb-4c94601f535f,uF2StqHO_CvmibshcAvnfA
