round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,damage,timestamp,game_url
1,43.74565505981445,104.4222412109375,43.565250396728516,104.42203521728516,20.060090123524002,4933,0,2025-12-30T19:28:59.664344,https://www.geoguessr.com/duels/5e4915ed-345d-42bf-b64f-b42d7d60b194
2,43.694122314453125,104.4454345703125,55.08572769165039,22.38114356994629,5717.669967807815,108,-2813,2025-12-30T19:29:30.091939,https://www.geoguessr.com/duels/5e4915ed-345d-42bf-b64f-b42d7d60b194
