round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,damage,timestamp,game_url
1,12.985426902770996,104.52728271484375,11.438918113708496,105.18519592285156,186.2354728749379,4413,0,2025-12-30T19:50:29.827390,https://www.geoguessr.com/duels/29ac08ce-79ae-4ea3-8862-c22fcb52a03b
2,42.59864807128906,23.38421630859375,49.97315979003906,36.332122802734375,1286.1867277377519,2111,-26,2025-12-30T19:51:03.581041,https://www.geoguessr.com/duels/29ac08ce-79ae-4ea3-8862-c22fcb52a03b
3,45.16535949707031,13.397705078125,58.90288543701172,25.424551010131836,1728.9938121384237,1569,-3310,2025-12-30T19:51:34.699144,https://www.geoguessr.com/duels/29ac08ce-79ae-4ea3-8862-c22fcb52a03b
4,-0.23018069565296173,35.51194763183594,-1.0474951267242432,36.630584716796875,154.043104845069,4509,0,2025-12-30T19:51:55.372695,https://www.geoguessr.com/duels/29ac08ce-79ae-4ea3-8862-c22fcb52a03b
5,45.330474853515625,13.681900024414062,45.814422607421875,13.813773155212402,54.7827442987464,4820,0,2025-12-30T19:52:30.234487,https://www.geoguessr.com/duels/29ac08ce-79ae-4ea3-8862-c22fcb52a03b
6,10.87186050415039,106.30609130859375,8.214941024780273,99.09969329833984,843.5601752394457,2840,0,2025-12-30T19:53:02.657414,https://www.geoguessr.com/duels/29ac08ce-79ae-4ea3-8862-c22fcb52a03b
