round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,damage,timestamp
2,43.477867126464844,23.534225463867188,50.05168914794922,23.962556838989258,,,,2025-12-30T11:03:13.523680
3,-42.88733673095703,-72.62186431884766,-33.75419616699219,-57.30556869506836,,,,2025-12-30T11:03:52.577544
4,9.078210830688477,6.16094970703125,12.862102508544922,-15.374014854431152,,,,2025-12-30T11:04:29.175780
5,43.70163345336914,15.466812133789062,43.72974395751953,7.420203685760498,,,,2025-12-30T11:05:28.861150
