round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,damage,timestamp
1,41.91215896606445,24.472702026367188,42.68143844604492,23.266639709472656,130.9815051160679,4580,0,2025-12-30T12:47:24.051566
2,2.555727481842041,103.34356689453125,3.230851173400879,101.7042465209961,196.9213057755016,4382,0,2025-12-30T12:47:49.790351
3,48.542747497558594,23.5670166015625,50.4489860534668,30.637697219848633,552.6143378748043,3452,0,2025-12-30T12:48:17.456439
4,39.306678771972656,21.697128295898438,38.01488494873047,23.661659240722656,222.9886055718728,4306,0,2025-12-30T12:48:43.795582
