round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,timestamp
1,20.877086639404297,105.7679443359375,31.322940826416016,120.62776184082031,1880.96090698743,1417,2025-12-29T23:04:54.808054
2,-31.463891983032227,-55.818084716796875,-27.053438186645508,31.21160888671875,8220.967030192644,20,2025-12-29T23:05:43.726880
3,49.4720458984375,7.6204376220703125,49.561466217041016,6.220305919647217,101.5627273395184,4671,2025-12-29T23:07:19.338090
4,55.79365539550781,8.426589965820312,52.362796783447266,5.541020393371582,425.3198433837107,3760,2025-12-29T23:09:16.761433
5,35.23509979248047,135.42037963867188,35.698822021484375,139.77435302734375,397.630548740939,3830,2025-12-29T23:12:01.935449
