round,timestamp,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,stage1_checkpoint,stage2_checkpoint,model,human_distance_km,human_score
1,2025-12-28T17:02:20.875680,-16.681942,-68.174255,,,,,,,main,,
2,2025-12-28T17:03:33.248514,49.731686,12.671051,,,,,,,main,,
