round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,damage,timestamp
1,47.51873779296875,20.2027587890625,57.43293762207031,25.439416885375977,1157.2065400710435,2302,0,2025-12-30T12:42:51.331159
2,48.91434097290039,23.503311157226562,-29.304428100585938,27.53460693359375,8706.756946112215,15,-4797,2025-12-30T12:43:15.778333
3,49.818328857421875,15.667266845703125,53.53804016113281,16.849821090698242,421.55692660716824,3769,0,2025-12-30T12:43:40.152466
4,48.94231033325195,23.556121826171875,56.45709228515625,9.390547752380371,1264.2613361408708,2142,-588,2025-12-30T12:44:06.047176
5,48.976898193359375,23.5416259765625,48.288787841796875,11.586703300476074,880.9322449044524,2770,-615,2025-12-30T12:44:34.653421
