round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,timestamp
1,51.6898078918457,-2.0179290771484375,49.20195388793945,-2.072695255279541,276.66390038262944,4154,2025-12-29T22:54:41.795489
2,47.59010696411133,32.8143310546875,50.367897033691406,33.98408126831055,320.44539007238114,4033,2025-12-29T22:55:35.497516
3,55.820655822753906,9.3828125,55.362510681152344,11.22072696685791,126.2171551286489,4594,2025-12-29T22:57:36.985331
4,1.4941247701644897,103.98065185546875,1.4314640760421753,103.78050994873047,23.313054610640897,4922,2025-12-29T22:58:29.024268
5,52.54351043701172,-1.5130157470703125,54.55720520019531,-1.233196496963501,224.6738965819212,4301,2025-12-29T23:01:13.680170
