round,predicted_lat,predicted_lng,true_lat,true_lng,distance_km,score,damage,timestamp
1,-44.08464813232422,171.04437255859375,-36.903560638427734,174.7755126953125,858.322589388559,2812,,2025-12-30T11:52:28.444788
